"","photo_id","business_id","caption","label","length","stars","len_word"
"7941","KEtYj8ehWg1uqjeHThi37A","j5nPiTwWEFr-VsePew7Sjg","tempura roll","food",16,4,2
"7942","KEvFUHgYPKThQ8m7mGFOHw","L1-1P3acJc4gEFvWwjXcNQ","shrimp plate","food",12,4.5,2
"7943","KExlfXj4aq2ZEF3roSbLQg","TtqvXhjmXXd0nhibRAbpRg","avocado cucumber roll shrimp tempura","food",73,3.5,5
"7944","KExr5PnI95Mexb9YAxzwaw","vqQ5gLyueXC7ZJ_X3y0C6w","chicken mango juice","food",29,3,3
"7945","KF1L7Ed1VJ5KS5cSlrcx4Q","9nTF596jDvBBia2EXXiOOg","sliced beef","food",27,3,2
"7946","KFGcbT7KUJooyQxAaEdVNw","W3okXUwaGiJXUBwtoEQfMA","lunch special","food",23,3.5,2
"7947","KFL4y_czuFwlOpyruTdH7A","cyzOijFJ82cae6qH6L8vuw","dessert special chocolate mousse cake cotton candy ice cream","food",70,4.5,9
"7948","KFOt8BDK60odHYTsEWQ95Q","f5O7v_X_jCg2itqacRfxhg","tonkotsu black raman noodle","food",47,4,4
"7949","KGBRfZ7WqrpZNs3rP18P8A","lu3eprrEXNLQFDlzmQ7OfQ","breakfast brunch","food",25,4,2
"7950","KGNY5g3n6kfstxgdbgcE_Q","NTaTBDtEKfmqGlLhqK9mzw","steak","food",5,4,1
"7951","KGUHQApweuFmou4QV3bHFQ","drYgdLcfKwFvB-EMiAVV5w","veggie quinoa fry kimchi","food",34,4,4
"7952","KGbTblnK9GlQVHJMLfzKiA","EvOHshSlR5t9NwhUuu0YJg","breakfast burrito home fry","food",33,4,4
"7953","KGehHQWfO171PIFaLz04Rw","--9e1ONYQuAa-CB_Rrw7Tw","ribeye steak","food",12,4,2
"7954","KGnp4cUEtHcnenrJx52_uQ","F0lI9okn4pzmN_iq5UqF7w","edge pizza","food",16,4,2
"7955","KGsbDVclF5O-gZ571oB8RA","RNi6tW22UMgHwWLAb0mYdA","ribeye steak","food",30,4,2
"7956","KH2wkt1uB7psMJBGHVneoA","K7lWdNUhCbcnEvI0NhGewg","brunch deliciou fatty roasted pork","food",36,3.5,5
"7957","KHGVbgKdT-YcEUNkwzvMXA","ujHiaprwCQ5ewziu0Vi9rw","soggy pizza salad","food",28,3.5,3
"7958","KHKO6pRG4oMj6jVCfVCiOA","QBN_TcWQ1mZrzekFM4p0LA","fresh bread garlic","food",25,3,3
"7959","KHP9fs4FQi2rysJevM1EhA","H8qpFitIesth86zqR4cwYg","raspberry cake","food",24,4,2
"7960","KHUerStQVctOqQJJqQOR5g","RwMLuOkImBIqqYj4SSKSPg","fry carne asada half perfect","food",84,4,5
"7961","KHtloWWivT1XSr6Kk68RSA","6rYnfSWSkyXnlD3Fjep3PQ","white chocolate macadamium nut toasted coconut cookie","food",52,4.5,7
"7962","KJEtcG4HvXOegnsMl-Vgjg","Ow9LZC3YZs9O6OSDa1-HGw","veggie pizza deliciou","food",24,3.5,3
"7963","KJSqGKoROxxeJlmCUIRg_g","xfWdUmrz2ha3rcigyITV0g","burger","food",21,4,1
"7964","KJTNSRSz_XMihhr32gBIgQ","SgtiWJIU94smnrKxa-cNUw","nacho street steak taco","food",36,3.5,4
"7965","KKAD84reiYgbYXIdyu05AQ","CM7IDKFxV6p5FdptjXsr8A","burger salad","food",31,3.5,2
"7966","KKmFfMzr4BLkNYjwowi_sA","25wTaO0_Rk-GLb4k2uMs0Q","fish soup mediterranean tomato broth lobster clam couscou pesto","food",126,4,9
"7967","KKqC_E9MNdDqA73yZ3PN4A","kajp1s8tu9B59OyyHoBExg","chicken katsu sauce ketchup","food",107,3.5,4
"7968","KL3cvbNVHzhW9NoH8dDrUQ","K0j_Znzin0jShXVnpvW86A","chicken fritter","food",26,3.5,2
"7969","KLBNX7VGaaApNFXmgjA2HQ","34OwRFftkT7t3iBquazJcg","vegetarian roll set friend chirashi bowl","food",88,4,6
"7970","KLFJ5N1YWoG4IGxlCpEQrg","DG-DnjesTf2luKttJV9CLA","special","food",14,4.5,1
"7971","KLHOTfS_gyDhJxUq7Mpz-Q","aylmrtz1AaFQTeM62cul0Q","beef tenderloin","food",23,3,2
"7972","KLOVLuWP3SHsXsLkMEVKOQ","qmIHO-6T_KEfPC9jyGDamQ","mashed potato butter black truffle","food",46,3.5,5
"7973","KLULP89wf9j7ZdhXNxMQFA","W70JrBKLDFV86PpgFu5m8Q","rib","food",9,4,1
"7974","KLeUSxUz2zeuxp41H0qjTA","G8XgwAr9Ex39SI-DUFZRSw","caprese salad","food",13,4,2
"7975","KLkak1Zdg2x4oL37ACzzRw","7mGZrCzGGjS95SdRtEaGcQ","more cup ice cream","food",85,4.5,4
"7976","KLqczY8h_mUypAkI57SX8A","vzrcPqSdRY41GoO5DR5pYA","orlean crawfish bread","food",26,3,3
"7977","KM-15jKlzXrVFT9e8WqK3A","O7ot_LMlCfLpOP9tBqeNfw","chicken teriyaki","food",16,4,2
"7978","KM-aZXrmJEMMjE6QCoaSIA","Wf7AV7JbR52qABil0bU8NA","lobster roll","food",12,2.5,2
"7979","KM4bM_r3UlZMh5swny8ZQg","R6jpwPBe9edy0P64uyaLKA","fry","food",41,3,1
"7980","KMC0CMtWwOzTY_Fe7Xqm4Q","HzE3NnlAzIcqiHDydpvzrQ","street noodle","food",22,3,2
"7981","KMJTXIgKMVu5121ad2YOSw","YY23OABxBKOryNqtmMOKjA","chicken arepa","food",30,3.5,2
"7982","KMVYEOxIyrSkZ1jKPuSd6w","wTjvgkUJMVWrYed9mXdQjg","breakfast pizza","food",15,4,2
"7983","KMv9TJCUU_1OAHCFYSpr8A","eI8PuSkycWDpbe7fBgJ1bg","mango coconut rice pudding seasonal","food",37,4,5
"7984","KN9jFwdqTYtfE3N9ZCqhHA","KskYqH1Bi7Z_61pH6Om8pg","chilean sea drunken noodle","food",42,4,4
"7985","KNEec20hHvF_HFfg_BUveg","CRLvROAjgX-aKI7VIfPLFg","lentil bowl","food",35,4,2
"7986","KNNGpPQIMT_jT48lvPwbdg","VG0nWxGsPixYLsyi49gyxQ","white dark chocolate dipped strawberry apricot cream","food",87,4,7
"7987","KNVhWDyULbXWWeEmPWfVqw","3x45Q9c5G6VBicedNKrXxQ","mediterranean chicken salad","food",27,4,3
"7988","KNfqmzsbxdozp-cC4bufFw","gjCmXkMNVE0JSk8puUwv6g","french onion soup","food",17,4.5,3
"7989","KNhCWZ2xOQDwJmKdnGf3kA","hTe5SavBjp3zRulupZSJew","pizza","food",47,3.5,1
"7990","KNp7JI9pCxDiKbgik3YnXA","cgNGE9wZMedmfNOGIGi0fQ","special bowl crab salad","food",28,4,4
"7991","KNxhsBE4424hLXaN509mEg","XSZgcEMWM4XcuE-sWXny9w","crunchy pork lime","food",39,3.5,3
"7992","KOBrp2Cu-QuYf_TZfRbJTg","Tefx_N6A6nrsdj4jHHnbYg","roast beef melted swiss cheese savory juice","food",94,4.5,7
"7993","KOnq3WA8b8pR6klgX6DrJQ","2weQS-RnoOBhb1KsHKyoSQ","chocolate cake peanut butter","food",33,3.5,4
"7994","KOwhDZluy3ftF5hm5BWShQ","f4x1YBxkLrZg652xt2KR5g","chicken waffle huge share","food",69,4,4
"7995","KPCUUfpe5Ll5AkdeJsYskg","-WLrZPzjKfrftLWaCi1QZQ","classic egg benedict","food",21,4,3
"7996","KPbxgo0C03Pc6XCIQjYIQA","UPIYuRaZvknINOd1w8kqRQ","fried rice","food",10,4,2
"7997","KPcmcRV5gcvuNv2XmlMYeQ","Qw39dZRMZC0_XniRfskJGA","strawberry vanilla crepe breakfast","food",36,3,4
"7998","KQBBkAWxcfZyL9nJg45Dtg","xvcGZGoLwWpmDMMY1VN-OA","almond crusted goat cheese","food",26,4,4
"7999","KQSdg8fXTumUes0k9Gy_YQ","6Vyp-9i1jzwK_bvisuPJpQ","style lobster roll","food",35,3.5,3
"8000","KQTlJ4dRHJ78JYNRHYi_Jw","ml916FaOdF870Jrk0ZQETA","sandwich platter","food",50,3.5,2
"8001","KQqEMmTp4gZGnuDTFQl3dw","TyuFl3J4fUDB573AHu5uBQ","coffee strawberry balsamic scone","food",52,4.5,4
"8002","KQuWR9LDR8HjWsDphpxjhQ","NBtUS6ihgRMbrk0s8g3RUw","rice soup","food",9,4.5,2
"8003","KQzS1lyHlzrCN7KgQ-xtlw","xuAY1qnAMrzkNyTd0K0Tcg","french toast stuffed nutella cream","food",61,4.5,5
"8004","KR2SpJlWaRln5E1ImoT86Q","xfWdUmrz2ha3rcigyITV0g","burger","food",10,4,1
"8005","KR8oFTrMziQU3K5QWbXyVA","MKYcOZSpMwJK7uwacK13EA","fried rice","food",42,4.5,2
"8006","KRbfKE8wao6X0Qb-HiU79Q","p-5u8qhYmB-IcTaQcq2_pw","smoothie fresh","food",30,2,2
"8007","KSG2Bf78S6dVs1KD0Lcb5A","TVbVii4EUQt9DG7y698zIw","steak fettuccine alfredo","food",28,3,3
"8008","KSJ91IjSTwLvnpeRPE_dEw","bejxx0XrZ6Ogv-o-3InELA","roll","food",19,3,1
"8009","KS_KvHYj3CU-rgHWtiNtow","Gx3mxDNDd4XX897CgsAYNQ","hot sour soup","food",13,3,3
"8010","KSuXTTHnO_kXx4WmNmEjCw","cUxsG0rgpE18dMyvyw8Gdg","seared ginger tuna salad","food",24,3,4
"8011","KSvojTeKer65WyvtWF5Slg","jScBTQtdAt-8RshaiBEHgw","happy bacon sour cream","food",56,4.5,4
"8012","KTAmw_9GjyuQ9Fv4B7sdvg","uPa5hrWmHm0n1l4MSyVMGQ","burger","food",14,4.5,1
"8013","KTM9p8kwyEq4-veOesClhg","aQ222ydz_GSRZV66xNt4kQ","sushi special","food",13,4.5,2
"8014","KTZ0XDaVAxUriBUVPQqxyA","CfxVkwEJk1NAqgqMSesLzA","tuna atlantic salmon sushi","food",91,3.5,4
"8015","KU1vQNOMI9e9YVZwJ_IxTQ","MC4becrrM9ntmnfMrD9b0g","dragon roll medium sashimi platter protein","food",73,4,6
"8016","KU9BxBBM0vic_8Y53d23TQ","QXV3L_QFGj8r6nWX2kS2hA","bowl","food",12,4.5,1
"8017","KUL5XUXtqVZeRioM-V5ozg","y166Ve7c7y2EnnePytr71Q","beef roll","food",15,3.5,2
"8018","KUNxjMaLrEDTVm6WH1q8eg","hPfszfTC6xu9Ysd3sIHm8Q","cha roll","food",40,4,2
"8019","KURidSbYphMhbyJy4rHhSA","kYMZTXVE6LKYuPhF6gkwVg","fresh tray","food",36,4,2
"8020","KUk-hSCv0boPqOtM8Wjljw","vo8yXTk2wFyR0I4AuaXWKg","soup","food",11,4,1
"8021","KVCyio4Odep9YVGaanzI8A","ICWRXA2TXYYoAfLibm7Myw","minced meat egg rice","food",29,3,4
"8022","KVDz22hhrs3OEMld0D28ow","3dK3PIfmu09FFGi21QYPaA","bbq chicken nacho","food",38,3,3
"8023","KVMpsr3_QrOwaI-e1KkhIQ","c0yPNU-BqS65u0vIKP7P0w","pork chop","food",9,4,2
"8024","KVr45ZRMm5MUUi_Z2qvrdg","VkECNTcZZ1mdN-VJltJcWA","chow chicken","food",17,3.5,2
"8025","KVwAl0JpuTF0c_TNYRXxmA","6LwfPTintThgAFpOz_YPAQ","carrot cake matcha coconut tart","food",35,4,5
"8026","KVxWkAfGinbMnGj0N20NuA","RHi3Bn4HBGBp105LdVlZbQ","ice cream","food",21,4.5,2
"8027","KW8yC5Z4pJ_zTYDtKfzUGw","kafUXRNfQm3e_U14S2WbmA","salad","food",16,5,1
"8028","KWL0iAgRojpIPbdPFNHy-A","4Pl-ziYL2oerGyIPlwVdmA","white rice","food",10,5,2
"8029","KWiCxr2G05aY7gkvt4UZkw","7T3WU-Up01pgCeygbc_K-A","topping spicy flavour soup lamb","food",61,3,5
"8030","KWlczaohzJZDUbSTMRZCMw","BORPULADzZV6_LJZzcsywQ","fry nut vega","food",121,3,3
"8031","KWmJrLyc-KCSkjtiA0dF5g","I-vvqRaszKlLjn3Wicyw6w","baked chicken wing","food",28,3.5,3
"8032","KX4aygURzSZJe590u5QW9w","i-NdezhBkAP2zoZGwwariw","roll","food",10,3.5,1
"8033","KX9Z6gj7fIB5jC63qDFE1g","BJLhJdmhUxV95BHAxZluzA","seasonal strawberry red black white dark chocolate pumpkin","food",122,3.5,8
"8034","KY-D7mpQskYTLLWmpWD--w","wa8QgXQu1ZxwPgdRl9lYlg","spicy miso","food",23,4,2
"8035","KY4FJwQPRp-Xse3jO3YQBQ","bgXb5YYzQvHXmM8owZB4fQ","monkey bread","food",12,3.5,2
"8036","KY7Tb6o8yWxfS6EwAoR64Q","aO7CRy6Gi_q9PpA5uXe_OA","basil shrimp","food",12,4.5,2
"8037","KYAJXPlo1nePeNN51c1njg","p-8AMN9Q0qwym-3Pdle20Q","pesto pizza","food",28,4,2
"8038","KYAda3095aL69LiDT8FqNw","2PCz_uVX7GOXtGHNXAPXhw","japanese flavor popcorn chicken fry sauce","food",64,3,6
"8039","KYG07geSWqHuqSTkqGWg-A","VBhPgceaKWOXT71d3Jp38w","crispy tofu scallion cashew lemongrass sauce","food",49,4,6
"8040","KYW4Yz7NQzjI2kkCTtoE2A","sl0JapB6x1VKUVY2PyJ7rA","garden salad tomato cucumber radish lemon vinaigrette tuna","food",106,5,8
"8041","KYYWyyGQV66ARjzQiwAHBQ","ABeszRTxM38rjrRQATo-2g","scratch chocolate chip cooky","food",48,3.5,4
"8042","KYcc5hk5oTSbxjRYVRoQwQ","4_EgrMY-EI-i-xyWixI2qg","veggie platter fresh flavour","food",82,4.5,4
"8043","KYpHWjR3UlcH2W5XLqyUPA","Q36KIIiz5M2WIdXiMxEPOw","sweet cupcake","food",57,4,2
"8044","KZ5RWBPjZkWIADHfNcEWeQ","hOxNKZJ8wWg8Q165U7CCqg","goat sausage crispy baguette mustard olife special","food",103,4,7
"8045","KZ9My4CsD6R2loeI0SA-2w","0TljdWRIDQzlp4siHQ_BAQ","banana chocolate hazlenut crepe breakfast","food",41,2,5
"8046","KZBXt2dr052B8DPAC-Lb_g","Iq7NqQD-sESu3vr9iEGuTA","cranberry chicken salad","food",36,4.5,3
"8047","KZGtlYTp_SuUEg_tq0IVAA","NnCATccQtnfQsqdt5mDsJg","french onion soup","food",17,3.5,3
"8048","KZUJ-B-etQP-07_pHO2dqg","z45xS0Kc6GpiITwrpkRVdQ","salad bone ribeye sea scallop","food",47,4.5,5
"8049","KZd5yG-fyQNGX1o0Q6B3ww","J_btDyZbIv0hZNjrw56zlA","cold chicken","food",38,3.5,2
"8050","KZuW94368aCz3q5THQYIow","Dnn7JsdmvJ0_spWu9wo2kg","reuben sandwich sourdough bread","food",35,4,4
"8051","KZxzL0S6NYgNHnAN4HMTdQ","IZ33QKVggRtHdMdWoDPi6Q","garlic","food",19,3,1
"8052","KZyT5EvLdYmn_mBTzWOgCA","w8erimjbRlXTqZ10Rlufwg","soup","food",17,4,1
"8053","K_-DA-o3bJMqgSKVPx7wTA","we2gims2_S_Sg5_JSBoHKg","carrot cake spice brown sugar cream cheese","food",90,4,7
"8054","K_2Y0iPvScWuRHaYvnazWQ","N8ArHOgRDI8wOJIOZaEHyg","shrimp sauteed garlic sauce asparagu tomato angel pastum","food",88,3.5,8
"8055","K_6nU064Yw2wf6wU69sdNg","0d0i0FaJq1GIeW1rS2D-5w","mushroom chicken salad","food",26,4.5,3
"8056","K_XaCpl-k1fKFYUZc8j0Xg","IRzXVRIzRoYpnjaVXF3vNA","hazelnut chocolate french toast vanilla cream","food",58,4,6
"8057","K_fs-TLEutpa4S1rndolWQ","PJPO9AYkt__t4kSWdSWnfw","lemon cilantro chicken salad","food",28,3.5,4
"8058","K_jNiM_V7qv-JSpLDAKN8g","krBT8pKeFfPAtn6WKUOaNQ","satay chicken","food",13,4.5,2
"8059","Ka51fo41735SeMhdySwn8Q","7UFDAX4wLi6ux5otguYldA","pork schnitzel warm potato salad fried egg","food",82,4,7
"8060","KaUSafLWiBhMRBnsop2nAA","eoHdUeQDNgQ6WYEnP2aiRw","frozen hot chocolate","food",20,3,3
"8061","KaYPTsigNXRKVni3x-XJPw","lWmDrnqgU6w3gFaJyn_1Uw","pancake house potato","food",44,3.5,3
"8062","Kah_rUH5Z-L4K-Mvl_NlPA","f5O7v_X_jCg2itqacRfxhg","spicy","food",13,4,1
"8063","KaizqpzZ_fS5v1RLsaG4jg","Zq1yNHUirFTZdVWf4YCQhw","breakfast sandwich pork belly","food",34,4.5,4
"8064","Kakqwc6_0sgYjbiARVnBfw","TCoBE_BkDRrK0bWrh5VueQ","carne asada fry pastor taco elote","food",42,4,6
"8065","KbaLGX-ZdZBrjMvG-3dKSg","M9zu5KTyVwVC-45Mn8Wp0g","fried lobster","food",13,4,2
"8066","KbdnK7temWElxhkCky4qqA","qfBp53c7Z2DpqUrGhV80zg","sticky rice mango","food",17,4,3
"8067","Kc6m0WTcuP3XybFndSbdJQ","OkLqpxpbvU2N2-OGDn0yiA","pistachio tart carrot cake macaron","food",38,4,5
"8068","Kc7kyy4wxMzo8Lp18sglzw","muvmtEIt9XhDkMwYwALSGA","gelato chocolate","food",49,4,2
"8069","Kc7w8hghxmt5qkOfPSXXFA","kICgNgVRkIh4doz0atyMMA","chicken salted fish fried rice","food",53,4,5
"8070","KcKDnpt4vSkNetuyn40RzA","K-uQkfSUTwu5LIwPB4b_vg","steak street taco","food",22,4,3
"8071","KcZMqpp2N-Z_U3FFaiYB2w","s9CG5XGXJQpP03iYFIHeLA","sweet potato toast","food",18,4,3
"8072","Kcok9jYWEOHphJIaITWyfg","UOtoOybZ5vAB4aXBLc57vA","pan seared salmon rice","food",44,4,4
"8073","KcwAkqXu0qw2ndXnkyokjA","X91rjC4EkH_3ZGY3ciIs8Q","hong kong crepe banana ice cream","food",46,4,6
"8074","Kd0d78GKZb8-Xqst7S6OIg","pfpOi3Q-Yap72z2bLKdWPQ","fried chicken herb waffle","food",57,3.5,4
"8075","KdRsko3g9zebUBaKcUCMwg","swX3Vj3dQsz1YlCRmwNQEQ","crab fried rice","food",21,4.5,3
"8076","KdcJapgyoDTCS0K-E5h7rg","0bqV9uzFVz98Bn_RImcJTg","adobo chicken burrito","food",21,3.5,3
"8077","KdhYs5m1I4covFYq6MIAYg","D6K3VT6S8FwFm4u5uN8T8g","tofu salad","food",10,4,2
"8078","Kdm2idEW4xfGQAlt71uMPg","fwDx6uoM2SWtddARwAds2g","lamb braised served broth salsa sauce rice","food",92,3.5,7
"8079","KdzjVeAUGnX1SA8k5O508g","gOOfBSBZlffCkQ7dr7cpdw","sweet bread","food",19,4.5,2
"8080","Ke8pc8qfD3Y6Lo_wgxttmw","81e1OAYxYZt7XNdUFTKNwQ","sandwich","food",18,3,1
"8081","KePZzYOR3WDge4FY2DtbXQ","LNGBEEelQx4zbfWnlc66cw","chocolate dipped rice crispy","food",28,4,4
"8082","KetxNL9RoZDgV9mpXsq6Zw","d6VYQbeTZ_WdD8Uuhh35dg","happy shrimp cocktail","food",27,4,3
"8083","KexJ8ecY6ijUCc_ooM5zWw","aGDo7GDN5YLvpYykpSLkbw","deliciou meal","food",18,3.5,2
"8084","Kf6snqIMuJP0jrBZCtPv6Q","iBihgoxc6Ot7m2D4D3z0QA","special beer","food",88,3.5,2
"8085","KfUb5NS62hwFgc80Tpg_Sw","keJGpYownJ-j2zQJ5huvqg","kale crunch salad","food",17,4,3
"8086","KfVBaiq3xExecDvdDVBjZw","qTTBJ83d-nWSnQpXyd44gA","combination kabob beef chicken lamb","food",40,4,5
"8087","KfZja6-ErQ4pfd6thMqf_w","Rg43a31sV7gNLZMjy-ZdCg","pork","food",10,4,1
"8088","Kfs5pTMrOuCxZcGGTk26eA","A-uZAD4zP3rRxb44WUGV5w","roll","food",27,4.5,1
"8089","KfumvzCGsDlwTifvZENAUw","7ibuDLfx8gEhESAufYIySw","red japanese mackerel special","food",129,4,4
"8090","Kfx8JQ0EJg_weS4UN0nQ-A","A3KOvIWGMVq1ChqIXMEklA","spicy chicken strip basket","food",38,4,4
"8091","Kg5FZYlUPKEa49U13qD-pQ","lHHT7i2Cz0hGAASI2it3MA","bacon","food",13,2,1
"8092","Kg99zXa_-6kR47gvKk61nA","umXvdus9LbC6oxtLdXelFQ","cream","food",10,4.5,1
"8093","KgkSNfLRa919rnc2uZvJTQ","FrMqrN-jIvc1abEBqn4HaA","lemon rice","food",10,3.5,2
"8094","KglI7TrtNN1yUh0rOhiNig","QXV3L_QFGj8r6nWX2kS2hA","chicken","food",28,4.5,1
"8095","KgldCs-LzM3aEYk-6Pn1Tw","1oD3ndgNI997hTEqkEh8EA","grilled chicken shrimp bean curd rice","food",48,3,6
"8096","Kgu8xu3FgHI2cTMCSLSSkw","1DP5vHxJzCDbgawv0WC3yA","steak tartare","food",19,4,2
"8097","Ki1jncUMiauzhe_XEFQLtg","ZE6zl8etiSMrPubDF_iLeg","kebab dill bean rice","food",43,3.5,4
"8098","KiD1N8pWgdlo5e9rjmd6yg","XT25YpQoNDuzAZHur-HZ8g","burratum pizza chili infused olive oil","food",65,3.5,6
"8099","KiMVyFEz3TTq_hepXMD_3w","vx4YAA02Qz6khRD1fZ1MFA","shrimp ball","food",12,3.5,2
"8100","KihPF5swDG47jQ5uQNSY9w","WXR0ND0KqbArMZDvFMA-bw","shot parmesan truffle fry","food",42,4,4
"8101","KimzSx3WB-AE0Yz5Vo8A8g","IBshKrdO914zw5sm8kgfPg","roasted garlic parmesan bread","food",29,4,4
"8102","Kip9SFHO-ANb3TxO1PNyUw","NLEe-RzDSU-5BN6xp_WWCw","small cheese","food",26,3.5,2
"8103","Kj-rLgQe7K-NJ9Rts42_Sg","NblDoJBEwhkJyvAuxzh4rg","salmon pork belly beef grill","food",55,4,5
"8104","Kj35FuTlaF2oO5NxotW5aA","Bh3fRjirjRYDl2tufa42UA","taco","food",5,4.5,1
"8105","Kj87wzo4-Wd4SLAkoK-zTg","p8URfi68QVheLkNlaIG-lA","grilled cheese","food",14,3,2
"8106","KjN0E-UMtaB5xG8l12QNJg","Yp9w4nhUowBU_IS_StFXbQ","waffle bacon drizzled warm maple syrup topped butter","food",93,4,8
"8107","KjNsJZklHLR9XPJtH0rWbA","mRubgo8WfjraJkE5Bvbf6w","thai basil beef lunch special","food",29,3.5,5
"8108","KjZ4rKz4VzPM6gcrmiNZcw","oudIKQI8HjqJqiF9pnMmQw","miso soup salad","food",19,4,3
"8109","KjaigBnTASknPM98TTbySw","a_ai1uMhAqQSYaO_QNmnSw","chile pork stew","food",35,3,3
"8110","KkLAmHD6olgm85g8tjKSEg","ajwGl90CuCZac3BKWY1ShQ","big breakfast biscuit scrambled egg hot sausage hash brown","food",80,2,9
"8111","KkNXrMZqeQjefIcsbdzwxA","CRVtzesMuwHK-phmS_ojaA","pizza slouse","food",18,4,2
"8112","KkU74vHObZptuBXPfokWOw","hQ4IGBbdDcCUh11zUSzwCQ","brisket pulled pork sweet potato fry","food",38,3.5,6
"8113","Kkk8zuS3s0o8MGDwtb7SeQ","CfxVkwEJk1NAqgqMSesLzA","salmon","food",16,3.5,1
"8114","Kky76B4ZgGl3wmPxGfbWDA","tgiQx58FRyy6w-pEjoxjSA","buttermilk crispy chicken sandwich extra meal","food",62,1.5,6
"8115","Kkzh5M7CE8242WisOo-J9w","x6fYvse8sBOZf9y8BOZZmA","tea chicken","food",39,4,2
"8116","Kl-nJvxO_qlZ1_7pYYm8ug","6mI2kt70hiOb0UaNYXfS8w","lamb curry mushroom beef butter rice","food",70,3.5,6
"8117","Kl8q_ccQcrvskwEstmRLog","uzPW_24SThB9mYA8GH8HFQ","chicken stew ginger garlic herb butter egg endoedible","food",119,4,8
"8118","Kl9cb3IpD_17fbB5G_Dmrw","OETh78qcgDltvHULowwhJg","roasted beef wellington","food",67,4,3
"8119","KlO7l5QqLVENa7hiEqu17w","XCxxPZ3Lu5mwmIo7IQRf1g","salmon roll huge burrito piece fish","food",113,4,6
"8120","KlY00Ap1H4jKZuqsVwtrQQ","_xAJZOKBMPOe47p1MphB2w","hong kong style lobster fry","food",44,4,5
"8121","KlZgG6I9_sQsMEqR9S9afQ","KtByU3UDMR19himevLdzqg","cake","food",35,4.5,1
"8122","KluaIsdgfzKJ_Q2xHD3mdg","fjpmW03XtYX6m9b0hSearw","thai tea fresh roll basil","food",47,4.5,5
"8123","Km0BwdI9dMZi1SLWz73yjA","_eDVVS8wwXcdllaW6nfLyg","sweet toast crunch syrup","food",68,4.5,4
"8124","Km2sPUHLZSFK_c3tPY1Sjw","364hhL5st0LV16UcBHRJ3A","crispy brussel lemon chili rice love","food",86,4.5,6
"8125","KmJHAdlc_cP8RoGue75ijg","Y1B4tp8ZZzz_ISv16wkaNA","shrimp sauteed garlic sauce asparagu tomato angel pastum","food",88,2.5,8
"8126","KmrPig9HDfHrEBEN-C88ug","XuklcV36NOY42qBcBx53Kg","pizza","food",36,3.5,1
"8127","KmtalkJJlATA_scE693pzw","6f2imTsIysASgHh2t91OOQ","spider roll","food",11,4,2
"8128","KnRb3FO60W6SCpXUrlOx1A","OYHpqY6-3C-wXR-uPbHhwA","carrot cake","food",17,3.5,2
"8129","KnS19s_YjSrYRH6SAptABA","EVbEdWYLE9GDpVG97MGw-w","chicken poblano served famou sauce","food",77,3,5
"8130","KnYriMBYZVYULK5CP8LTrQ","oi6mahpAmEuikfihFVDmCw","meatloaf mushroom red wine gravy white grilled asparagu","food",93,4,8
"8131","KnawhPs6RwRw7j9_GtQeRw","U_x3Ryer88VwUlqa71Np-g","avocado garbanzo bowl chicken","food",46,4,4
"8132","KnnHo65a4aXGUUyCWvayNw","4YFV-Z4Yy_MCGS54kBgWPg","marinated short rib side","food",42,4,4
"8133","KnpZznrvqMqhfw6udo_G4g","3fw2X5bZYeW9xCz_zGhOHg","style steamed rice noodle roll","food",68,3.5,5
"8134","KntIyX1enmTl04cPUDcfJQ","AoW2A9bi4g_0AS2uKOPLUw","lobster poutine","food",15,4,2
"8135","KnteVH40-yWpC5os-2TNgA","NYwcx_ty7J_ZKMaZpdIkYw","dry aged steak","food",26,4.5,3
"8136","Knx1zsv_ZkYL08s41nnirw","qiRyyRWt6jmAxcoVW0-WHA","shrimp sashimi","food",14,3,2
"8137","Ko1mB5WaKiJpgt5Piuv7oA","QhAmKLX_0AgQe5HLxode9Q","hojicha ice cream house","food",36,4,4
"8138","KoL_tDHFD9G-NlW9M5DjpQ","9Cv6nCZ8v2jFMx-pbCwkzQ","golden fried chicken sandwich bacon","food",91,4,5
"8139","KoR4d75b1agrsk0CapqghQ","NXT94mdw1KWadc3q0u0KYg","mix breakfast lunch little scrambled egg pizza roll","food",118,4,8
"8140","Koo0hXy2C1oIW_Ltgmuvgg","fD33UMpiCJcWWXmNKYKANQ","lobster tail cajun fry","food",38,3,4
"8141","Kp2o5phuKEPWnlaSPAkkVQ","mnI_n7A8sxgOSmtgI3wzQQ","bowl","food",35,4.5,1
"8142","KpWB1_SnKYjj-L44oMAhOg","OMEbwr0Aybw_wnqvno-6zQ","salad fajitum chicken chile cheese avocado tomato","food",107,3,7
"8143","KphEiOrPDREwLcthA50Isg","_3FxLxdg1unUQc3QqIgJuA","ricottum cheesecake ice cream yuzu orange curd toasted crumble","food",82,4,9
"8144","KpmzzVqL9WJGHkVNeFTjpg","2IbXNp96PAZzjpzytN9vVg","spicy chicken fried rice","food",28,3.5,4
"8145","KppLlfnBdYXdkzBt_c92Bw","N93EYZy9R0sdlEvubu94ig","kalbi sandwich kimchi fry","food",40,4.5,4
"8146","Kpw3dshqBb6kSyvigsr2aA","Vhszq28BSjUnMkFRib3MRw","chinese sausage sandwich","food",24,4,3
"8147","Kq0_Abw45qULkhDdFasK5A","VqT-IURXmVS_fVRLTKxTFQ","baked egg bean potato salad bread perfect brunch","food",125,4,8
