photo_id,tienda_id,caption,label,length,stars,len_word
hLqeAN7rFyDvDL4EjfbL0w,,dinner served smoked salmon,food,123.0,3.5,4.0
hlrc7wmvcb2C8tZDr6dKVw,,lotu rice wrap,food,20.0,3.0,3.0
hLsHVHyWM41L_NIYe5hh2g,,pork rice cake,food,42.0,3.5,3.0
hLsHVHyWM41L_NIYe5hh2g,,pork rice cake,food,42.0,3.5,3.0
hLsHVHyWM41L_NIYe5hh2g,,pork rice cake,food,42.0,3.5,3.0
HlSTP8MGGsRjUZ-WZ28CtQ,,banana walnut cake,food,24.0,4.5,3.0
hLSVq-VDk5GeBxNMvfwcYg,,beef pepper steak,food,22.0,3.5,3.0
hLSVq-VDk5GeBxNMvfwcYg,,beef pepper steak,food,22.0,3.5,3.0
hLv1GkKS3aksXfrYshCAHg,,sesame crusted tuna happy white wine champagne split,food,82.0,4.0,8.0
hlV-aAXjI7Ok44VH84HVjw,,chicken satay banh fresh bread,food,37.0,4.5,5.0
HLW1HE5SjGQnPbPdH6UlJQ,,tea cake,food,20.0,4.0,2.0
hlXNpgBipHIkNf7mLDQvpg,,wonton soup,food,11.0,3.0,2.0
Hm0sbWJLRipseP69ITtOzw,,avocado egg roll,food,17.0,4.0,3.0
Hm0sbWJLRipseP69ITtOzw,,avocado egg roll,food,17.0,4.0,3.0
Hm0sbWJLRipseP69ITtOzw,,avocado egg roll,food,17.0,4.0,3.0
h-M0wOjT34DbjFGSDf0Gng,,spinach agnolotti lamb beef chicken ricottum butter sauce,food,98.0,4.5,8.0
-hM1LkhIysNGZ2pKLZ5S-Q,,pork belly steam bun poke house,food,48.0,3.5,6.0
Hm24xYcVfmm3lySPOdECHg,,sauce chicken vietnamese fresh herb japanese bbq,food,83.0,4.0,7.0
hM4xPVFa8DW8oJL-lbEXUg,,cake caramelized rice cream milk chocolate mousse flavour,food,129.0,4.0,8.0
hM4xPVFa8DW8oJL-lbEXUg,,cake caramelized rice cream milk chocolate mousse flavour,food,129.0,4.0,8.0
hM4xPVFa8DW8oJL-lbEXUg,,cake caramelized rice cream milk chocolate mousse flavour,food,129.0,4.0,8.0
hM4xPVFa8DW8oJL-lbEXUg,,cake caramelized rice cream milk chocolate mousse flavour,food,129.0,4.0,8.0
Hm5AtqEflgRZHHVIONzMow,,french onion soup bite,food,49.0,4.5,4.0
Hm5AtqEflgRZHHVIONzMow,,french onion soup bite,food,49.0,4.5,4.0
hM73PmzmMrj8dm6qoxAgLg,,crispy shrimp roll,food,41.0,4.0,3.0
hM73PmzmMrj8dm6qoxAgLg,,crispy shrimp roll,food,41.0,4.0,3.0
hM9NxEBAiBmHM1KK_z3DrQ,,poke taco little,food,65.0,4.5,3.0
hmac5f6yZWyJAAC-R8zFKg,,bbq beef short rib,food,19.0,4.0,4.0
hmac5f6yZWyJAAC-R8zFKg,,bbq beef short rib,food,19.0,4.0,4.0
hmac5f6yZWyJAAC-R8zFKg,,bbq beef short rib,food,19.0,4.0,4.0
HmbThegjkKrUU-L-mZvdUg,,pork belly,food,10.0,4.0,2.0
HMD6meWmpZR85sGvOe3_2A,,herb crusted salmon,food,19.0,3.0,3.0
HmDukvMuzLSLJXw3GNegZQ,,crispy orange chicken rice,food,29.0,3.0,4.0
HMed_iNdPh0zIMu56b2Xhg,,deliciou spicy,food,37.0,4.0,2.0
HMhhJvO7KXfv6TqJpAkIlQ,,strawberry bubble waffle infused jam topping ice cream,food,92.0,4.5,8.0
HMhhJvO7KXfv6TqJpAkIlQ,,strawberry bubble waffle infused jam topping ice cream,food,92.0,4.5,8.0
HMhhJvO7KXfv6TqJpAkIlQ,,strawberry bubble waffle infused jam topping ice cream,food,92.0,4.5,8.0
HmiqUbirNsiYFUZtmdLGTg,,cheese,food,12.0,3.0,1.0
HMJLjZc_N4rRhnwmXlZwag,,bone steak special flavor ridiculou,food,112.0,4.0,5.0
HMPQMfG-ZMmYK6DE7iepaA,,shrimp fried rice,food,17.0,4.0,3.0
HMPQMfG-ZMmYK6DE7iepaA,,shrimp fried rice,food,17.0,4.0,3.0
HMqmLZGvvhJtXhsDmlhJkQ,,taco,food,15.0,2.5,1.0
HMvVuVpJFYsiu_4EuYKZTg,,bacon brie,food,36.0,4.0,2.0
hMwEiRRRplGmnrbL04BLyQ,,salad,food,26.0,3.5,1.0
HMwmZbc7ONeb32cFQmIWCw,,mango roll,food,15.0,3.5,2.0
HM_YGU9q7MpK6qGcMDMeeg,,food beef tongue,food,91.0,4.5,3.0
HmZCtRn4zA3oywKyk-RfAg,,vegan lemon cake,food,16.0,4.5,3.0
hn11_qtBTG_-hNXzx1-MQg,,crab roll,food,10.0,4.0,2.0
hn11_qtBTG_-hNXzx1-MQg,,crab roll,food,10.0,4.0,2.0
Hn7eW9RzaZo6gKSCP985fw,,bibimbap rice mushroom cheese seaweed sauce sizzling stone bowl,food,81.0,3.5,9.0
Hn7eW9RzaZo6gKSCP985fw,,bibimbap rice mushroom cheese seaweed sauce sizzling stone bowl,food,81.0,3.5,9.0
hn8BcvA-tFgddRx3kb0Wag,,half shrimp roll,food,22.0,4.0,3.0
hn8BcvA-tFgddRx3kb0Wag,,half shrimp roll,food,22.0,4.0,3.0
HNAGx0_6bV-prksGwtKKBg,,quarter pounder cheese extra meal,food,55.0,2.0,5.0
HnCfhNvH0qvYggaY9U2UJQ,,bread filling,food,58.0,4.5,2.0
h_NEIUfoEfnhqeetuSQMtg,,steak taco,food,11.0,4.0,2.0
h_NEIUfoEfnhqeetuSQMtg,,steak taco,food,11.0,4.0,2.0
HnGUejmAMSqM1OZ0nKEsVw,,taco,food,15.0,3.0,1.0
hNIBoxCB_rp4vu6iX_P7Ow,,tiramisu deliciou,food,105.0,4.0,2.0
hnKGwJosOEnodvMjxvFNOA,,burger topped fried egg bacon cheddar cheese,food,76.0,3.0,7.0
hnKGwJosOEnodvMjxvFNOA,,burger topped fried egg bacon cheddar cheese,food,76.0,3.0,7.0
hnKGwJosOEnodvMjxvFNOA,,burger topped fried egg bacon cheddar cheese,food,76.0,3.0,7.0
hnKGwJosOEnodvMjxvFNOA,,burger topped fried egg bacon cheddar cheese,food,76.0,3.0,7.0
-HnKhdSuGwbUiCo6hzxCVg,,angu beef,food,18.0,4.5,2.0
hNm9jXKyZyR6ZGQmHDA7nQ,,roll lunch,food,15.0,3.5,2.0
Hnm9XpUKMcqwkgYlq0F2ew,,dessert,food,31.0,4.0,1.0
hnMShXKkHH8aeP3jZQA6OQ,,order medium stone crab,food,30.0,4.5,4.0
hNPfm7enAcDQc16zk0ZaPQ,,chicken bacon scallop shrimp skewer,food,49.0,4.0,5.0
hNPfm7enAcDQc16zk0ZaPQ,,chicken bacon scallop shrimp skewer,food,49.0,4.0,5.0
HNUFGfYCna8D8og_TgKoSg,,beef tartare,food,12.0,4.5,2.0
HNuHD8turQtg8H5y5ts66Q,,sausage,food,13.0,4.0,1.0
hNVKJ6qJaa-40EUY4078oQ,,white chocolate cake,food,31.0,4.0,3.0
hNVKJ6qJaa-40EUY4078oQ,,white chocolate cake,food,31.0,4.0,3.0
HNXkOT9HqPAL7caoRmpOHQ,,fried rice noodle,food,27.0,4.5,3.0
Hnz60GlxEXxWhcahDme5sg,,garlic shrimp pastum,food,19.0,3.5,3.0
hO-0X1_ablEzVkuLwvMTZA,,complimentary fresh bread,food,25.0,4.0,3.0
hO2DgFPuzvn6iWNBrBhTMg,,sausage extra macaroni cheese mashed potato,food,59.0,4.0,6.0
hO2DgFPuzvn6iWNBrBhTMg,,sausage extra macaroni cheese mashed potato,food,59.0,4.0,6.0
hO2DgFPuzvn6iWNBrBhTMg,,sausage extra macaroni cheese mashed potato,food,59.0,4.0,6.0
ho55cwOY5RSLIGddkzKeEg,,waffle cheese,food,19.0,4.0,2.0
ho55cwOY5RSLIGddkzKeEg,,waffle cheese,food,19.0,4.0,2.0
H-O6kOAXAqt7F6PTEo0lqA,,mashed potato infused red chile,food,38.0,4.5,5.0
hob_2fXYiOpnLp07ZZ2GeQ,,burger,food,19.0,2.5,1.0
hOCW07sE4nOepZxJRGTLDQ,,pink taco churro brioche dulce leche,food,54.0,3.5,6.0
Hodq0GHVzdydZEAm7LBBxA,,coffee chai chocolate chip cooky,food,98.0,4.0,5.0
hof9vppOvWeh-Fr_AB7BLw,,banana nutella strawberry,food,38.0,4.0,3.0
HOfl3FFsmlR6cBdL5bf-6Q,,smoked salmon egg omelet,food,37.0,3.5,4.0
HOfl3FFsmlR6cBdL5bf-6Q,,smoked salmon egg omelet,food,37.0,3.5,4.0
HohTJRnvUR9qYChFBCGV2A,,thai chicken pizza,food,32.0,3.5,3.0
hoJFGjFFfewWNzKKqlpbpA,,chocolate coconut macaroon,food,65.0,4.5,3.0
hOjxAdzZUjd6tjcwZ6c5Vg,,daikon salad,food,12.0,4.0,2.0
HOMjQINlt9a3trkGTC2rzw,,food butter fish sashimi salad apple pie,food,80.0,4.0,7.0
HOMjQINlt9a3trkGTC2rzw,,food butter fish sashimi salad apple pie,food,80.0,4.0,7.0
HOMjQINlt9a3trkGTC2rzw,,food butter fish sashimi salad apple pie,food,80.0,4.0,7.0
hOMXPCPw1P6VvERZ4fDEOg,,fried milk roll pork rib,food,27.0,3.5,5.0
hOMXPCPw1P6VvERZ4fDEOg,,fried milk roll pork rib,food,27.0,3.5,5.0
hOMXPCPw1P6VvERZ4fDEOg,,fried milk roll pork rib,food,27.0,3.5,5.0
ho-nV_mDua12L2N-172Dcw,,famou rib lobster soup,food,95.0,4.0,4.0
ho-nV_mDua12L2N-172Dcw,,famou rib lobster soup,food,95.0,4.0,4.0
ho-nV_mDua12L2N-172Dcw,,famou rib lobster soup,food,95.0,4.0,4.0
HoR46VDtjiTh76mchmf2Fw,,shrimp tempura sushi burrito,food,28.0,4.0,4.0
HoR46VDtjiTh76mchmf2Fw,,shrimp tempura sushi burrito,food,28.0,4.0,4.0
hoR_WdalC_g-Th8YUfqyOw,,cheese bite,food,30.0,4.0,2.0
hos5N_soS1FPPYAb_wcrxw,,sesame crusted tuna,food,23.0,3.5,3.0
hOvrsUXR7fKy4Zp5Xt1fpQ,,rice sugar,food,15.0,4.5,2.0
hOwNZ6fHiU6sAg3WyqDoew,,shrimp spicy cajun fry,food,71.0,4.0,4.0
hoZ6uXYEoTADhpATIOucCA,,ordered pizza sliced,food,138.0,3.5,3.0
Hp0esDs8F3oEUKEsZLpY9Q,,lamb burger,food,11.0,4.0,2.0
hP1-3F79RwFfFPqXSjwOiA,,american burger,food,19.0,4.5,2.0
hP1ZJb7_xLQg6E9NhJauvA,,butter cake vanilla daz,food,36.0,3.5,4.0
hp3wVHUEkyW3ySItz2Y_GA,,cheese burger,food,27.0,2.5,2.0
hp3wVHUEkyW3ySItz2Y_GA,,cheese burger,food,27.0,2.5,2.0
HP6OfHb-UV3aM62ItHW3BQ,,lobster roll,food,107.0,3.0,2.0
HP6OfHb-UV3aM62ItHW3BQ,,lobster roll,food,107.0,3.0,2.0
HPc6xhwYTl05T9qSFMNmqg,,sicilian salad,food,15.0,4.5,2.0
hP-dqVY53IX5hksxh5-qyA,,spicy salmon roll,food,32.0,3.5,3.0
hP-dqVY53IX5hksxh5-qyA,,spicy salmon roll,food,32.0,3.5,3.0
HPedI315uPJJHuR8dwgxRA,,seared salmon,food,22.0,4.0,2.0
HphLfxplBlbqWc1zs7rfWQ,,shrimp,food,37.0,4.5,1.0
hpHN5NHQ6CjfUMK3-7R6CA,,shrimp brown fried rice,,,,4.0
hpHN5NHQ6CjfUMK3-7R6CA,,shrimp brown fried rice,,,,4.0
HphXK8MpbwT0FaojvsMKhA,,hawaiian bbq katsu mix,food,36.0,3.0,4.0
Hpi5H9qaBoBRqzzLUy0fIw,,baked lobster,food,21.0,3.5,2.0
H-pLgyQ7MkmM5KE1EgTICg,,sushi,food,5.0,4.0,1.0
hppRH-5L6UydLanx_wmCog,,roasted beet salad golden goat cheese pistachio,food,65.0,4.0,7.0
hppRH-5L6UydLanx_wmCog,,roasted beet salad golden goat cheese pistachio,food,65.0,4.0,7.0
hppRH-5L6UydLanx_wmCog,,roasted beet salad golden goat cheese pistachio,food,65.0,4.0,7.0
hpqOs3mdWmDBdV9-uAmLpQ,,steamed dumpling pork,food,27.0,3.5,3.0
hpqsc9UY7bzjIN0IQ4P7Uw,,beef,food,11.0,3.5,1.0
-hpRpjy-nC1CmFLKXoq2qw,,french lunch,food,32.0,4.0,2.0
hpWSotcp1Fgc9GptVB9QrQ,,salmon tuna bowl,food,21.0,4.5,3.0
hpWSotcp1Fgc9GptVB9QrQ,,salmon tuna bowl,food,21.0,4.5,3.0
hpwYvrkl5eTjtdXkAL_Khg,,lobster pastum,food,13.0,3.0,2.0
HPZrBfm_XhgB8KpoIj5--Q,,honey walnut shrimp,food,19.0,4.0,3.0
Hq4KR62lLWMhFVRNcXto9w,,complimentary hot bread,food,23.0,4.0,3.0
hq6q4ES8A45oad89xnhcGA,,cotton candy strawberry,food,87.0,4.5,3.0
hQ8DoxHxR69IKl3iTVt1uw,,rice pudding bread sundae,food,35.0,4.0,4.0
hQ8DoxHxR69IKl3iTVt1uw,,rice pudding bread sundae,food,35.0,4.0,4.0
hq9zGbkod3wv_4T513VI8A,,lobster taco house fresh tortilla grilled sweet corn pico,food,76.0,4.0,9.0
hq9zGbkod3wv_4T513VI8A,,lobster taco house fresh tortilla grilled sweet corn pico,food,76.0,4.0,9.0
_hqaGofGR217clY-z3s2aA,,grilled cheese short rib,food,30.0,4.5,4.0
_hqaGofGR217clY-z3s2aA,,grilled cheese short rib,food,30.0,4.5,4.0
hQ-AwYY1xMXf_JjH2sbGkA,,seafood vietnamese noodle soup,food,35.0,3.0,4.0
hqDi1SY-tgYWlhPsIX6wMQ,,dinner special spicy crab,food,33.0,4.5,4.0
HQeyyg_8cnUd-3-wXu34JA,,bread cup cinnamon bun,food,79.0,4.0,4.0
HQeZ737WSl58K0xLL8bCGw,,braised pork belly perfect savory,food,54.0,4.0,5.0
HqfQDWbkWm7n4E3Nx18ibg,,sweet lettuce salad,food,23.0,4.5,3.0
hQhae6TmX7aQCzwuYuD-kQ,,chocolate crepe,food,15.0,4.0,2.0
hqjb8vXXlOp-IaaHnhP1Qw,,crunchy roll,food,13.0,4.0,2.0
HQ_mliL1i7BF3X-PX64x5A,,nacho layered chip deliciou split pork chicken,food,126.0,3.0,7.0
HQ_mliL1i7BF3X-PX64x5A,,nacho layered chip deliciou split pork chicken,food,126.0,3.0,7.0
hqoesPdW0T821VQvuDZHTw,,mango chicken salad soup,food,36.0,4.0,4.0
hqoesPdW0T821VQvuDZHTw,,mango chicken salad soup,food,36.0,4.0,4.0
Hq_-O_mWtDR2OQTOpUQ8bg,,garlic shrimp,food,17.0,3.5,2.0
-HqrCEBj6MYVcArQKOgUQg,,apple cinnamon pie,food,23.0,4.5,3.0
HQRr_9XkcusIqutv41duSg,,happy kale salad,food,22.0,4.0,3.0
HQU5G-3Bpabp8fUo7xef8w,,double shot chocolate,food,21.0,4.0,3.0
hQUMogJky1zUbHZrRrBv3A,,red cake rainbow,food,32.0,3.0,3.0
-HqYcJMyMFrSi3Iec6Yn-w,,spider roll,food,11.0,3.5,2.0
hr0EbQY1i3G7LFTrJnZumQ,,tea soba poached egg,food,31.0,4.5,4.0
hR0R0OWBXbb2ki1XQF-jZw,,miso soup salad,food,19.0,4.0,3.0
hR0R0OWBXbb2ki1XQF-jZw,,miso soup salad,food,19.0,4.0,3.0
Hr23um3t-3nftNiHE2rOQA,,taco,food,14.0,2.5,1.0
Hr2x82vG0CGXGvILBIkI7g,,pecan pie,food,9.0,4.0,2.0
H_RA2Mitdo10Xh1HllOP4A,,sweet sour chicken rice vegetarian roll mango salad,food,67.0,3.0,8.0
H_RA2Mitdo10Xh1HllOP4A,,sweet sour chicken rice vegetarian roll mango salad,food,67.0,3.0,8.0
H_RA2Mitdo10Xh1HllOP4A,,sweet sour chicken rice vegetarian roll mango salad,food,67.0,3.0,8.0
hRBg8bVLOJoiobHF51BZiQ,,burger,food,16.0,2.5,1.0
HRBOVjlDA7WnbFWFfiXsVg,,beef mushroom zucchini dumpling egg roll bean curd,food,72.0,3.5,8.0
HRBOVjlDA7WnbFWFfiXsVg,,beef mushroom zucchini dumpling egg roll bean curd,food,72.0,3.5,8.0
HRBOVjlDA7WnbFWFfiXsVg,,beef mushroom zucchini dumpling egg roll bean curd,food,72.0,3.5,8.0
hrc73TdV1te2-pemi4iGCQ,,sweet potato pastry,food,23.0,4.0,3.0
HrDj5iVQYWTnkFAUVoo4jw,,chili cheese dog,food,16.0,4.0,3.0
HRDqeLPLqKv6N6ADmBAznA,,blue burger,food,18.0,4.0,2.0
hrdX-ZSBc1GmRujjou040A,,piece raw fish bland,food,110.0,3.5,4.0
hreiq10XDIpZi6oKgE_4wg,,burger,food,11.0,4.0,1.0
HrEv0mkwQS6-iDiHMyv0SA,,shrimp,food,14.0,4.5,1.0
HrJjl511j7Ku9Z1qu0B2CQ,,moco pineapple fried rice,food,32.0,3.5,4.0
hRlt5dZoY1Bz6qd9L7Xn6A,,sweet cocoa chocolate,food,68.0,4.0,3.0
hrmBgK5FEhtnWtC56EUW1g,,carrot cake,food,11.0,4.0,2.0
hRMID3Ajvc11nCcXGPbyOw,,beef short rib,food,22.0,4.5,3.0
hRMID3Ajvc11nCcXGPbyOw,,beef short rib,food,22.0,4.5,3.0
HrRlPDYF4MLDZjG9ngCceA,,breakfast sunday cheese deliciou,food,81.0,3.0,4.0
HrRlPDYF4MLDZjG9ngCceA,,breakfast sunday cheese deliciou,food,81.0,3.0,4.0
HrRlPDYF4MLDZjG9ngCceA,,breakfast sunday cheese deliciou,food,81.0,3.0,4.0
HRRX9spgMr75gC4MxeCTbw,,pork,food,46.0,4.5,1.0
h-RSlKDY3rh_cYyB-HZ0DQ,,homemade ice cream cake py,food,46.0,4.5,5.0
h-RSlKDY3rh_cYyB-HZ0DQ,,homemade ice cream cake py,food,46.0,4.5,5.0
HRSXw8NlMPZ3eRMaszGj_w,,dessert aka,food,20.0,4.0,2.0
hS-1EzvpGFo9eYHBDTdyHg,,pork shrimp,food,15.0,3.5,2.0
hS-1EzvpGFo9eYHBDTdyHg,,pork shrimp,food,15.0,3.5,2.0
HS20Wan_rjtk6oShIacmMw,,banana berry caramel crepe breakfast,food,42.0,2.5,5.0
HS4VeeeZ2XBNd4eCkhGnTg,,beef satay sweet soy marinated skirt steak sushi dessert,food,73.0,3.5,9.0
HS4VeeeZ2XBNd4eCkhGnTg,,beef satay sweet soy marinated skirt steak sushi dessert,food,73.0,3.5,9.0
HS4VeeeZ2XBNd4eCkhGnTg,,beef satay sweet soy marinated skirt steak sushi dessert,food,73.0,3.5,9.0
HS4VeeeZ2XBNd4eCkhGnTg,,beef satay sweet soy marinated skirt steak sushi dessert,food,73.0,3.5,9.0
hS503dq1wd-c23dcg9YVMw,,hot chocolate,food,13.0,4.0,2.0
Hs6gnqWhs0cOEigzsk54pg,,cheese,food,23.0,3.5,1.0
hS7gbYAk17flyRcoSFJzqA,,skewer mashed potato,food,31.0,3.5,3.0
HsCFElF2rOjl1Ikkm1LE-w,,meat platter,food,14.0,4.5,2.0
HsDhtGFqxfMQG3agkgkk7g,,fish fry,food,44.0,3.5,2.0
HsDw9SZXp4ni_dc1rzIT6Q,,tiramisu strawberry cheesecake,food,35.0,4.0,3.0
HSDYhpyF_SM2c-Kmdu1K8Q,,burnt toffee ice cream,food,37.0,4.0,4.0
hsffESrCMn3zkWpRIUBGBg,,shrimp tempura,food,15.0,4.0,2.0
HSg9LqBPaPK6A3AhlDhtgg,,clam salmon,food,19.0,4.0,2.0
hsGjmw9S_-OikyUBdDtzPA,,pizza,food,16.0,4.5,1.0
HSh6RLxyaBUX9KJCaq7KBg,,pork sausage,food,22.0,4.0,2.0
HSh6RLxyaBUX9KJCaq7KBg,,pork sausage,food,22.0,4.0,2.0
HSm3hdsiSkeCYu7AW273dw,,blueberry treat breakfast,food,45.0,3.0,3.0
h-SNoqUmla3UgRPPQVyDbw,,garlic crab,food,11.0,3.5,2.0
hSnUVr1mvqNP7s8VKev9SA,,salmon sandwich,food,15.0,4.0,2.0
hSnUVr1mvqNP7s8VKev9SA,,salmon sandwich,food,15.0,4.0,2.0
HsoFrO-0aHyHJxjoq03zFA,,avocado egg roll,food,17.0,3.5,3.0
HsoFrO-0aHyHJxjoq03zFA,,avocado egg roll,food,17.0,3.5,3.0
HsoFrO-0aHyHJxjoq03zFA,,avocado egg roll,food,17.0,3.5,3.0
HsPDxkNLIpebr8KATgQEAQ,,beef tartare,food,22.0,4.0,2.0
hsqAR1Dp9VAdrnqiKtONlw,,goat cheese bruschettum,food,49.0,4.0,3.0
hsuoSf4rij7FY3z-nEXNYw,,white chocolate cake,food,31.0,4.0,3.0
hsuoSf4rij7FY3z-nEXNYw,,white chocolate cake,food,31.0,4.0,3.0
hSv_9ahochDqw3LvJ-W1cA,,salad big fresh,food,48.0,3.0,3.0
hSWmz1IbnCK09OOw-qg6YQ,,spicy beef,food,14.0,4.5,2.0
HszeykpxRW1cvDToWTWKkw,,beet salad,food,10.0,3.0,2.0
hszgV_HgHOmK5NEVqJCwpw,,steak,food,15.0,4.0,1.0
ht19tQ_u_Jkrbbm7rL8o1Q,,traditional pitum meat sauce,food,65.0,4.5,4.0
Ht23u1dZLbsuukRq74OHKA,,smoked salmon crepe strawberry nutella,food,48.0,4.0,5.0
Ht23u1dZLbsuukRq74OHKA,,smoked salmon crepe strawberry nutella,food,48.0,4.0,5.0
HT3TO8uHwXJmt9nEESm7TA,,muffin vegan chocolate chip,food,52.0,4.0,4.0
HT5b19r4XfHKcAXe4g79QA,,cinnamon tre roll pecan,food,59.0,2.5,4.0
HT5jvEOFH1zVQvYDq2eNCw,,italian creme cake,food,18.0,3.0,3.0
Ht5uMtk0Cx01Xz-VH8cS6Q,,appetizer shrimp lotu edamame potato,food,65.0,4.5,5.0
Ht5uMtk0Cx01Xz-VH8cS6Q,,appetizer shrimp lotu edamame potato,food,65.0,4.5,5.0
htAy3nE-GPc_IKU-COsONw,,tomato salad,food,21.0,3.5,2.0
htAy3nE-GPc_IKU-COsONw,,tomato salad,food,21.0,3.5,2.0
htbkD6yJIcEA-awMP6E8Pw,,spicy roll combo tuna salmon,food,71.0,4.0,5.0
htbkD6yJIcEA-awMP6E8Pw,,spicy roll combo tuna salmon,food,71.0,4.0,5.0
htbkD6yJIcEA-awMP6E8Pw,,spicy roll combo tuna salmon,food,71.0,4.0,5.0
HTBSLkzWxfAkak9XSWdmkw,,apple pie almond cookie,food,45.0,2.5,4.0
HtE4L3BfoRjU_V_pvAkbVA,,famou coffee strawberry torte cake,food,58.0,3.5,5.0
HtE4L3BfoRjU_V_pvAkbVA,,famou coffee strawberry torte cake,food,58.0,3.5,5.0
HTejKxgyHYDgFFlVLILQAA,,creamy steakhouse cheese take perfect,food,106.0,3.0,5.0
hTh9I4IAa99YLQNHsfIm8w,,house salad blue cheese,food,29.0,4.0,4.0
hTh9I4IAa99YLQNHsfIm8w,,house salad blue cheese,food,29.0,4.0,4.0
HtjfejkT6vdDGF-1KBn5-w,,bbq beef rib,food,21.0,5.0,3.0
HtjfejkT6vdDGF-1KBn5-w,,bbq beef rib,food,21.0,5.0,3.0
HtjfejkT6vdDGF-1KBn5-w,,bbq beef rib,food,21.0,5.0,3.0
hTNnCnNHWRdAavMMRqV0Tg,,shrimp tempura,food,14.0,4.5,2.0
HtOn6myXtLiWuJ5uAkqvhA,,taco platter,food,12.0,4.0,2.0
h-Toxm2sxuRhQOfE-7ptKw,,toro maki roll chopped fatty tuna,food,44.0,3.5,6.0
h-Toxm2sxuRhQOfE-7ptKw,,toro maki roll chopped fatty tuna,food,44.0,3.5,6.0
htuIArSdqiscOxDpKnScKg,,food friend deliciou plate,food,100.0,4.5,4.0
htWlCAd-eHwOmVC2a9vewA,,stuffed prosciutto cheese spinach,food,58.0,3.5,4.0
h_TYzXWsZ9dQDEjiRgjjew,,steak egg,food,12.0,3.0,2.0
h_TYzXWsZ9dQDEjiRgjjew,,steak egg,food,12.0,3.0,2.0
hTZTtDXV_udPvBzwzZKozA,,bulgogi taco,food,13.0,4.0,2.0
hU1uXrb8nNCftdAPDQ5Trg,,rice,food,40.0,4.0,1.0
hU3HnuWczL4W2LXfsWBXIg,,steak seafood,food,51.0,3.5,2.0
hU40uBDIcib_uCxDl6twIA,,atlantic salmon sushi sampler,food,29.0,4.0,4.0
hU40uBDIcib_uCxDl6twIA,,atlantic salmon sushi sampler,food,29.0,4.0,4.0
H_u7fkVjJ0-1gYbHLs8cHA,,lobster roll,food,12.0,4.5,2.0
H_u7fkVjJ0-1gYbHLs8cHA,,lobster roll,food,12.0,4.5,2.0
HUcstiSJ9kSssQFc9hYpXw,,belgian chocolate pancake,food,26.0,3.0,3.0
HuEAc_JYG4A_U1d8aeVMdg,,minced pork rice,food,18.0,2.5,3.0
HuEAc_JYG4A_U1d8aeVMdg,,minced pork rice,food,18.0,2.5,3.0
hUErNg54TN4xm_ymCZFJeg,,salad,food,23.0,4.0,1.0
hUf_6r4EJQ9UJANsN4Cc0g,,brisket bean cheese burrito,food,41.0,4.5,4.0
hUJHbbCdjS9m7iUvdt-3Tw,,spicy salmon,food,67.0,3.5,2.0
HUjXWg6rqm0KcvTLLvGyAg,,curry pork cheese katsu karaage,food,33.0,4.0,5.0
HUjXWg6rqm0KcvTLLvGyAg,,curry pork cheese katsu karaage,food,33.0,4.0,5.0
huLJCEhFtI-XxDBPnOs77Q,,fried chicken waffle bacon portion share,food,130.0,4.0,6.0
huLJCEhFtI-XxDBPnOs77Q,,fried chicken waffle bacon portion share,food,130.0,4.0,6.0
HunP5ypJgATgYtIpxkXvjA,,butter cake vanilla daz,food,36.0,3.0,4.0
HURhdDghRj6nkcVAMawBEg,,chicken waffle,food,44.0,3.5,2.0
HuRzEkn1cV-RvrKNYjlZMQ,,jasmine rice,food,12.0,4.0,2.0
HU_SUtwvTqoSRy2LwKehiw,,bento roll tempura,food,56.0,3.5,3.0
hUT6XpFrdjNMatIVWCiSvg,,say deliciou,food,30.0,4.0,2.0
huZ60-qpRCHjiOZjS898EA,,nacho flauta taco churro icecream sandwich,food,51.0,4.0,6.0
huZ60-qpRCHjiOZjS898EA,,nacho flauta taco churro icecream sandwich,food,51.0,4.0,6.0
hv4xj1in4sc294v1KR4zBw,,italian beef sandwich,food,30.0,4.0,3.0
hv4xj1in4sc294v1KR4zBw,,italian beef sandwich,food,30.0,4.0,3.0
hV66FzoTnx4sFER8MoBrpQ,,vegan veggie pizza,food,18.0,5.0,3.0
HVbZJadCpLalW7lFG3f3iQ,,lunch special rice salad,food,33.0,4.5,4.0
HVbZJadCpLalW7lFG3f3iQ,,lunch special rice salad,food,33.0,4.5,4.0
hvHToETnqIg17fQJg9gUWA,,sushi tasty,food,16.0,4.5,2.0
HVr0neirexm3Z9J2megEAQ,,chocolate cake,food,22.0,4.0,2.0
HVr0neirexm3Z9J2megEAQ,,chocolate cake,food,22.0,4.0,2.0
HVRdmUw42bM4gHtOkctZZA,,corn cheese,food,19.0,3.0,2.0
HvSNfPy4Euv-_Kik8NwDKg,,salmon,food,10.0,3.0,1.0
HVu7JIM8Y7UrwlP9EB27Sg,,protein bowl shrimp grilled angu steak,food,48.0,4.0,6.0
HVu7JIM8Y7UrwlP9EB27Sg,,protein bowl shrimp grilled angu steak,food,48.0,4.0,6.0
Hvv7iiwK4YdbaI7IGIXJlA,,japanese style potato salad deliciou apple,food,85.0,4.5,6.0
Hvv7iiwK4YdbaI7IGIXJlA,,japanese style potato salad deliciou apple,food,85.0,4.5,6.0
Hvv7iiwK4YdbaI7IGIXJlA,,japanese style potato salad deliciou apple,food,85.0,4.5,6.0
